company_id,week_start,gross_revenue,net_revenue,cancellation_amount,invoice_count,cancellation_count,active_customers,units_sold,top_customer_revenue,top_customer_concentration,cancellation_rate,rolling_4w_revenue,mrr,arr,mrr_change_pct,active_customer_change_pct,financial_feature_source,company_segment,active_users,session_count,events_per_session,generated_outputs,accepted_outputs,regenerated_outputs,acceptance_rate,regeneration_rate,champion_user_rate,frustration_score,avg_session_duration_min,support_ticket_count,synthetic_pressure,behavioral_feature_source,session_duration_change_pct,output_acceptance_score,engagement_score,sentiment_score,champion_user_score,mrr_trend_score,retention_score,concentration_score,capital_ready_rule_score,rule_tier,credit_action,advance_rate_applied,model_version,mrr_change_next_4w,active_customer_change_next_4w,future_cancel_ratio_4w,label_available_4w,bad_outcome_4w,mrr_change_next_8w,active_customer_change_next_8w,future_cancel_ratio_8w,label_available_8w,bad_outcome_8w,mrr_change_next_12w,active_customer_change_next_12w,future_cancel_ratio_12w,label_available_12w,bad_outcome_12w,is_trainable_8w
arx_051,2011-04-11,668.8000000000001,651.4,17.4,5.0,1.0,5.0,243.0,348.4,0.5209330143540669,0.16666666666666666,1398.0475000000001,6074.5163875,72894.19665,-0.02692060067166635,1.5,uci_online_retail_proxy,vertical_ai_agent,22,77,8.708103586828582,128,100,28,0.7837027634393329,0.21629723656066713,0.33061134980776147,16.55626748834367,19.20346551502873,1,0.04548425065560507,synthetic_arx_behavior_v1,0.02587008245654343,92.0,92.0,45.0,75.0,75.0,75.0,18.0,68.1,3,Review,0.575,canary-hybrid-mvp-v0.1,0.05305434901174655,0.0,0.03444118406216462,True,0,0.3180775331310275,0.0,0.017833575418067515,True,0,0.2046640046207302,-0.19999999999999996,0.03269767304627353,True,0,True
arx_051,2011-04-18,2045.76,1936.07,109.69,9.0,4.0,5.0,1007.0,935.15,0.4571161817613014,0.3076923076923077,1390.2675,6040.7122875,72488.54745,0.04323136895895785,0.0,uci_online_retail_proxy,vertical_ai_agent,21,82,8.385138627822757,136,116,20,0.8547518291386268,0.1452481708613732,0.4389511197531801,18.808777635413918,17.262381149577944,1,0.13900954977801705,synthetic_arx_behavior_v1,0.0867874156710009,92.0,92.0,45.0,92.0,92.0,92.0,45.0,75.55,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.06917553636260654,0.0,0.015663262560210972,True,0,0.42031839196413645,0.0,0.01777850009931921,True,0,0.3350254537346231,1.0,0.03517656694761528,True,0,True
arx_051,2011-04-25,1609.53,1609.53,0.0,5.0,0.0,4.0,890.0,524.52,0.3258839537007698,0.0,1445.8375,6282.1639375,75385.96725,-0.011379642798533873,-0.19999999999999996,uci_online_retail_proxy,vertical_ai_agent,18,67,8.450560260288437,112,87,25,0.7723474265487955,0.2276525734512045,0.47667602828025,6.245490991876466,23.944738021476187,0,0.0052602463644371,synthetic_arx_behavior_v1,0.3816661481566894,92.0,92.0,75.0,92.0,75.0,86.05000000000001,75.0,84.86,2,Monitor,0.75,canary-hybrid-mvp-v0.1,-0.046768741300457495,0.25,0.018933876547061693,True,0,0.46675888542107935,0.5,0.02340155691232633,True,0,0.05292953046244819,-0.25,0.037896232582246246,True,1,True
arx_051,2011-05-02,878.85,865.75,13.100000000000001,6.0,3.0,6.0,428.0,307.0,0.3493201342663708,0.3333333333333333,1300.735,5651.693574999999,67820.3229,-0.06848996238467886,0.5,uci_online_retail_proxy,vertical_ai_agent,26,85,8.677478065320422,141,108,33,0.762461219032232,0.23753878096776804,0.4151589579426788,17.709874412183407,16.66708258929193,0,0.09298083966460587,synthetic_arx_behavior_v1,0.041926985306704134,92.0,92.0,45.0,92.0,45.0,75.55,75.0,76.76,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.2500394008003166,-0.33333333333333337,0.017478797271782382,True,1,0.5885191833847787,0.0,0.024219895252507815,True,0,-0.016775130983636144,-0.5,0.042190629791732354,True,1,True
arx_051,2011-05-09,1354.74,1274.71,80.03,7.0,6.0,5.0,565.0,565.25,0.4172387321552475,0.46153846153846156,1472.2199999999998,6396.795899999999,76761.5508,0.05305434901174655,0.0,uci_online_retail_proxy,vertical_ai_agent,22,65,10.50858660142491,108,82,26,0.7604482611067396,0.23955173889326042,0.4428430736276209,11.520853280570613,20.677543540170618,0,0.010539137221719994,synthetic_arx_behavior_v1,0.07676104211441781,92.0,92.0,45.0,92.0,92.0,92.0,45.0,75.55,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.251670945918409,0.0,0.004565225059490378,True,0,0.1439713493907162,-0.19999999999999996,0.0319698886774197,True,0,-0.029822309165749572,-0.4,0.03828835305745296,True,1,True
arx_051,2011-05-16,2102.64,2102.64,0.0,8.0,0.0,5.0,1297.0,1119.28,0.5323212723052924,0.0,1486.44,6458.5818,77502.9816,0.06917553636260654,0.0,uci_online_retail_proxy,vertical_ai_agent,22,70,8.257426618443121,117,92,25,0.7827730127509641,0.21722698724903589,0.46572190792331025,0.0,20.94233516163204,0,0.0,synthetic_arx_behavior_v1,0.21317765956894474,92.0,92.0,92.0,92.0,92.0,92.0,18.0,80.9,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.3284239525308792,0.0,0.019370791125898748,True,0,0.24864945776486103,1.0,0.04274845229222603,True,0,-0.17812525228061682,0.19999999999999996,0.041421957086157736,True,1,True
arx_051,2011-05-23,1176.64,1165.39,11.25,5.0,2.0,5.0,361.0,469.0,0.3985926026652162,0.2857142857142857,1378.2175,5988.3550374999995,71860.26045,-0.046768741300457495,0.25,uci_online_retail_proxy,vertical_ai_agent,21,79,7.744719110473585,131,102,29,0.779331454737975,0.22066854526202495,0.42277095781808677,16.32159950549632,17.63178695071273,0,0.1563162912443981,synthetic_arx_behavior_v1,-0.2636466962011166,92.0,18.0,45.0,92.0,75.0,86.05000000000001,45.0,59.56,3,Review,0.575,canary-hybrid-mvp-v0.1,0.5387230244863386,0.19999999999999996,0.02630505565392477,True,0,0.10458980531011974,-0.4,0.04506994120327418,True,1,-0.09215889364341989,-0.4,0.04359492364784276,True,1,True
arx_051,2011-05-30,1869.86,1847.46,22.400000000000002,4.0,4.0,4.0,963.0,1225.26,0.6552683088573477,0.5,1625.9699999999998,7064.839649999999,84778.07579999999,0.2500394008003166,-0.33333333333333337,uci_online_retail_proxy,vertical_ai_agent,15,49,7.144929815975127,82,61,21,0.7421126850093289,0.2578873149906711,0.31911909434457425,34.43955729873307,14.959101293436976,0,0.36560572722867923,synthetic_arx_behavior_v1,-0.1024763204180843,92.0,45.0,18.0,75.0,92.0,80.94999999999999,18.0,54.49,4,Declined,0.0,canary-hybrid-mvp-v0.1,0.2707752910570307,0.5,0.029524608074802453,True,0,-0.21344489750733409,-0.25,0.05420223113560424,True,1,-0.12670282969550473,0.0,0.043601279088374106,True,0,True
arx_051,2011-06-06,2221.8,2221.8,0.0,5.0,0.0,5.0,1181.0,627.4,0.2823836528940498,0.0,1842.7350000000001,8006.683575,96080.2029,0.251670945918409,0.0,uci_online_retail_proxy,vertical_ai_agent,20,60,8.231143414569038,100,74,26,0.7401737627652545,0.2598262372347455,0.39714524030981707,24.935450449601667,15.932728087400571,0,0.26329173742135065,synthetic_arx_behavior_v1,-0.22946707589091575,92.0,18.0,18.0,75.0,92.0,80.94999999999999,75.0,57.64,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.08604465644815984,-0.19999999999999996,0.06195457426547974,True,0,-0.22489397553093637,-0.4,0.058253955632021605,True,1,-0.21451945070777945,-0.4,0.04622389622636338,True,1,True
arx_051,2011-06-13,2630.19,2510.84,119.35,8.0,11.0,5.0,1313.0,997.6,0.3792881883057878,0.5789473684210527,1974.6225000000002,8579.7347625,102956.81715,0.3284239525308792,0.0,uci_online_retail_proxy,vertical_ai_agent,16,54,4.641062392976337,90,54,36,0.5969258762338647,0.4030741237661353,0.22852430158042641,51.11968806588646,12.111914784839371,1,0.6948769351706842,synthetic_arx_behavior_v1,-0.4216540471079212,45.0,18.0,18.0,45.0,92.0,61.449999999999996,45.0,37.49,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.06005198461984518,1.0,0.06761968004504207,True,0,-0.3813159224104862,0.19999999999999996,0.05556972554269247,True,1,-0.5091707402300947,-0.19999999999999996,0.04588621572618633,True,1,True
arx_051,2011-06-20,1760.93,1679.54,81.39,7.0,7.0,6.0,834.0,773.08,0.43901801888774683,0.5,2120.695,9214.419775,110573.0373,0.5387230244863386,0.19999999999999996,uci_online_retail_proxy,vertical_ai_agent,18,44,6.509701944858622,73,40,33,0.5414468128837562,0.4585531871162438,0.23937651801650325,46.53294040369367,13.732135885519712,1,0.7420945408028167,synthetic_arx_behavior_v1,-0.22117163031143483,45.0,18.0,18.0,45.0,92.0,61.449999999999996,45.0,37.49,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.28213863851237453,-0.5,0.07120992666016362,True,1,-0.41000356015362893,-0.5,0.0568149143657041,True,1,-0.22838503415154,0.33333333333333326,0.03886911973042641,True,1,True
arx_051,2011-06-27,1652.05,1608.77,43.28,7.0,8.0,6.0,682.0,679.88,0.41153718107805454,0.5333333333333333,2066.2425,8977.823662499999,107733.88394999999,0.2707752910570307,0.5,uci_online_retail_proxy,vertical_ai_agent,21,67,8.065583646687385,112,71,41,0.6294715449693015,0.37052845503069853,0.29597407212782606,40.04672998428022,11.95803976974731,2,0.5260252818250367,synthetic_arx_behavior_v1,-0.20061776872961778,75.0,18.0,18.0,75.0,92.0,80.94999999999999,45.0,48.89,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.38104312538339524,-0.5,0.09407192815785256,True,1,-0.31278395444871543,-0.33333333333333337,0.054378313886923046,True,1,0.31875614793520124,0.0,0.03460296769387913,True,0,True
arx_051,2011-07-04,693.54,520.1899999999999,173.35,6.0,5.0,4.0,282.0,389.78,0.5620151685555267,0.45454545454545453,1684.1775000000002,7317.751237500001,87813.01485,-0.08604465644815984,-0.19999999999999996,uci_online_retail_proxy,vertical_ai_agent,16,52,7.519227689782704,87,61,26,0.695883407094948,0.304116592905052,0.3465319522887024,17.967307512292138,16.164787692852528,0,0.18181660654203055,synthetic_arx_behavior_v1,0.014564963650855578,75.0,92.0,45.0,75.0,45.0,64.5,18.0,61.75,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.15192133845749645,-0.25,0.05389042333098791,True,1,-0.1405701002418095,-0.25,0.037011246641090706,True,1,1.1891531623002916,1.0,0.021994096914822778,True,0,True
arx_051,2011-07-11,3317.65,3113.65,204.0,10.0,7.0,10.0,1457.0,875.28,0.26382529802721805,0.4117647058823529,1856.0425,8064.5046624999995,96774.05595,-0.06005198461984518,1.0,uci_online_retail_proxy,vertical_ai_agent,32,112,7.066274104255744,186,123,63,0.6586935200528319,0.3413064799471681,0.22527401179136516,44.373268785329344,11.982601489200134,3,0.6481722102232412,synthetic_arx_behavior_v1,-0.010676536116411617,75.0,75.0,18.0,45.0,45.0,45.0,75.0,57.6,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.3417890484727586,-0.4,0.03726259395457438,True,1,-0.47781233457746797,-0.6,0.02747424539110034,True,1,1.543019623742452,0.10000000000000009,0.014486698218627378,True,0,True
arx_051,2011-07-18,426.22,413.22,13.0,3.0,3.0,3.0,170.0,426.22,1.0,0.5,1522.365,6614.675925,79376.1111,-0.28213863851237453,-0.5,uci_online_retail_proxy,vertical_ai_agent,12,42,10.129071482958915,70,56,14,0.7986416162974194,0.20135838370258063,0.4674958451937252,15.066585775862745,13.259952508795223,0,0.19210559213901723,synthetic_arx_behavior_v1,-0.03438528286210729,92.0,75.0,45.0,92.0,18.0,66.10000000000001,18.0,62.92,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.17811924210028485,0.0,0.03930019321412801,True,1,0.07488020284228813,1.6666666666666665,0.021818575355511786,True,0,1.959282103831867,2.0,0.01388605199474615,True,0,True
arx_051,2011-07-25,678.25,587.36,90.89,4.0,8.0,3.0,369.0,440.7,0.6497604128271286,0.6666666666666666,1278.915,5556.8856749999995,66682.6281,-0.38104312538339524,-0.5,uci_online_retail_proxy,vertical_ai_agent,12,38,8.23302397337124,63,47,16,0.74635074983718,0.25364925016282003,0.32967837251541987,27.37613504527303,17.51088877210683,1,0.23943036064300108,synthetic_arx_behavior_v1,0.46436114189950217,92.0,92.0,18.0,75.0,18.0,55.05,18.0,58.71,3,Review,0.575,canary-hybrid-mvp-v0.1,0.1102809803622602,0.33333333333333326,0.018627350866752823,True,0,1.1306107129871807,1.0,0.01625340032450104,True,0,1.6297369254407057,0.0,0.010646260972411559,True,0,True
arx_051,2011-08-01,1291.14,1291.14,0.0,3.0,0.0,3.0,1215.0,687.0,0.5320879223012221,0.0,1428.315,6206.028675,74472.34409999999,-0.15192133845749645,-0.25,uci_online_retail_proxy,vertical_ai_agent,13,42,6.067420004173975,70,57,13,0.8166628893301355,0.18333711066986447,0.4239162062160171,14.55860978637725,19.255853413075652,0,0.07734134981557172,synthetic_arx_behavior_v1,0.19122216628863486,92.0,92.0,45.0,92.0,45.0,75.55,18.0,68.21,3,Review,0.575,canary-hybrid-mvp-v0.1,0.013384652545131992,0.0,0.02035500791919485,True,0,1.5813090949825495,1.6666666666666665,0.013120927555652076,True,0,0.9753503253834064,1.3333333333333335,0.012025223179004191,True,0,True
arx_051,2011-08-08,2491.06,2412.86,78.2,7.0,9.0,6.0,1222.0,899.36,0.3610350613794931,0.5625,1221.6675,5308.1452874999995,63697.743449999994,-0.3417890484727586,-0.4,uci_online_retail_proxy,vertical_ai_agent,25,81,6.807017043061805,135,111,24,0.8254586349549189,0.1745413650450811,0.4226173192975286,16.03517394647261,15.895871612294169,0,0.11323943615235424,synthetic_arx_behavior_v1,0.32657934311017933,92.0,92.0,45.0,92.0,18.0,66.10000000000001,45.0,70.37,2,Monitor,0.75,canary-hybrid-mvp-v0.1,-0.20665606640104617,-0.33333333333333337,0.015136155756923862,True,1,2.8635328352436322,0.8333333333333333,0.009595889020425704,True,0,0.5871483034459053,-0.5,0.010680216527723564,True,1,True
arx_051,2011-08-15,544.36,516.76,27.6,5.0,5.0,3.0,233.0,495.4,0.9100595194356675,0.5,1251.2024999999999,5436.474862499999,65237.69834999999,-0.17811924210028485,0.0,uci_online_retail_proxy,vertical_ai_agent,13,39,8.065009471300675,65,52,13,0.8024759266724932,0.19752407332750677,0.40796072240282516,24.57321280777218,19.22868167923728,0,0.07359491091073644,synthetic_arx_behavior_v1,0.4501320171760077,92.0,92.0,18.0,92.0,45.0,75.55,18.0,62.81,3,Review,0.575,canary-hybrid-mvp-v0.1,0.30782986766730414,1.6666666666666665,0.008451685448189885,True,0,2.600622201442213,2.0,0.00870842351604075,True,0,1.5171884646969613,2.3333333333333335,0.009842341712069125,True,0,True
arx_051,2011-08-22,1353.26,1353.26,0.0,5.0,0.0,4.0,698.0,449.56,0.3322051933848632,0.0,1419.955,6169.704475,74036.4537,0.1102809803622602,0.33333333333333326,uci_online_retail_proxy,vertical_ai_agent,17,45,7.462461359579334,75,64,11,0.854666952914658,0.145333047085342,0.43161862233602516,16.264930404338333,14.354792812624522,0,0.09348509288333717,synthetic_arx_behavior_v1,-0.18023619477896902,92.0,45.0,45.0,92.0,92.0,92.0,75.0,70.65,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.9189833480638472,0.5,0.015016312704826288,True,0,1.3685328056170794,-0.25,0.008784789293176174,True,1,1.6643361937526189,1.25,0.010156952200149574,True,0,True
arx_051,2011-08-29,1401.05,1389.0,12.049999999999999,5.0,2.0,3.0,478.0,761.6800000000001,0.5436494058027909,0.2857142857142857,1447.4325000000001,6289.0942125,75469.13055,0.013384652545131992,0.0,uci_online_retail_proxy,vertical_ai_agent,13,46,8.603383205800641,77,60,17,0.7739293286691236,0.22607067133087644,0.4431593306429073,15.202980125860362,18.043118105764382,1,0.0,synthetic_arx_behavior_v1,-0.06298008617409623,92.0,45.0,45.0,92.0,92.0,92.0,18.0,62.1,3,Review,0.575,canary-hybrid-mvp-v0.1,1.547215500550112,1.6666666666666665,0.010280932132422094,True,0,0.9492601554822071,1.3333333333333335,0.010172709037397372,True,0,1.6518214148155437,1.3333333333333335,0.010382801628832056,True,0,True
arx_051,2011-09-05,578.14,559.11,19.03,4.0,4.0,4.0,419.0,348.0,0.6019303282941848,0.5,969.2025,4211.184862499999,50534.218349999996,-0.20665606640104617,-0.33333333333333337,uci_online_retail_proxy,vertical_ai_agent,17,51,7.877172066933869,85,65,20,0.7649196104436209,0.2350803895563791,0.3597387317105935,17.253041295563865,16.656678256093457,1,0.13130076431374618,synthetic_arx_behavior_v1,0.0478619016531856,92.0,92.0,45.0,75.0,18.0,55.05,18.0,64.11,3,Review,0.575,canary-hybrid-mvp-v0.1,3.8699343016552277,1.75,0.008458241899680134,True,0,1.0005803740704349,-0.25,0.010031656785184384,True,1,3.269868783871275,1.0,0.010679302556313332,True,0,True
arx_051,2011-09-12,3212.9900000000002,3188.75,24.240000000000002,8.0,3.0,8.0,1298.0,1643.2,0.5114239384498551,0.2727272727272727,1636.3600000000001,7109.9842,85319.8104,0.30782986766730414,1.6666666666666665,uci_online_retail_proxy,vertical_ai_agent,33,99,9.324276730711563,165,125,40,0.7579362261834892,0.24206377381651079,0.41455885313661184,13.810657281107714,16.995845347912166,1,0.1367179208478942,synthetic_arx_behavior_v1,-0.11612009437631299,92.0,45.0,45.0,92.0,92.0,92.0,18.0,62.1,3,Review,0.575,canary-hybrid-mvp-v0.1,1.753127368060818,0.125,0.008801676763540048,True,0,0.9247063604585786,0.25,0.010139628093883173,True,0,0.6458328240729425,-0.5,0.010836608185608627,True,1,True
arx_051,2011-09-19,5707.3,5598.95,108.35000000000001,12.0,11.0,6.0,2718.0,3255.3,0.5703747831724283,0.4782608695652174,2724.87,11839.56015,142074.7218,0.9189833480638472,0.5,uci_online_retail_proxy,vertical_ai_agent,26,85,7.235705121881768,141,117,24,0.8283701025183254,0.17162989748167456,0.3895316925485238,5.657927667980976,17.56050564125204,0,0.06918537237667466,synthetic_arx_behavior_v1,0.2233200346721973,92.0,92.0,75.0,75.0,92.0,80.94999999999999,18.0,75.29,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.23426438692488083,-0.5,0.0037360141055717607,True,1,0.3884102727836556,0.5,0.008304125931100732,True,0,,,0.009533436386401927,False,0,True
arx_051,2011-09-26,5249.26,5249.26,0.0,9.0,0.0,8.0,3072.0,1045.48,0.19916712069891757,0.0,3686.9225,16019.6782625,192236.13915,1.547215500550112,1.6666666666666665,uci_online_retail_proxy,vertical_ai_agent,35,120,8.292500617823164,200,151,49,0.7554636401803264,0.2445363598196736,0.499626767333393,9.44834076798669,17.861325006201458,0,0.0,synthetic_arx_behavior_v1,-0.010075481327412317,92.0,75.0,75.0,92.0,92.0,92.0,92.0,85.2,1,Advance eligible,0.875,canary-hybrid-mvp-v0.1,-0.23474862842926592,-0.125,0.010031287409099487,True,1,0.04106677045693252,-0.125,0.010439197838358916,True,0,,,0.01117773114959214,False,0,True
arx_051,2011-10-03,4710.26,4683.16,27.1,11.0,3.0,11.0,2970.0,910.0,0.19319528009069561,0.21428571428571427,4719.9525,20508.1936125,246098.32335,3.0,1.75,uci_online_retail_proxy,vertical_ai_agent,47,155,8.490690453955342,258,221,37,0.8579706933217733,0.14202930667822666,0.4226956634901401,0.0,16.531677438963673,2,0.0906272133279382,synthetic_arx_behavior_v1,-0.007504546537305923,92.0,75.0,92.0,92.0,92.0,92.0,92.0,88.6,1,Advance eligible,0.875,canary-hybrid-mvp-v0.1,-0.5891976667138069,-0.7272727272727273,0.013861758900033133,True,1,-0.1232184010326377,-0.2727272727272727,0.012404285760123472,True,1,,,0.01217095391294477,False,0,True
arx_051,2011-10-10,2353.61,2330.45,23.16,10.0,7.0,9.0,1087.0,533.12,0.22651161407369955,0.4117647058823529,4505.1075,19574.6920875,234896.30505,1.753127368060818,0.125,uci_online_retail_proxy,vertical_ai_agent,32,116,7.682221953346063,193,136,57,0.7062103483035691,0.2937896516964309,0.2768313100197525,36.52157222696407,13.864026790245957,0,0.46356499606236073,synthetic_arx_behavior_v1,-0.18426965493957814,92.0,45.0,18.0,75.0,92.0,80.94999999999999,75.0,63.04,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.300901809779234,0.11111111111111116,0.012053452716888725,True,1,-0.4021951751428795,-0.5555555555555556,0.012405678037718085,True,1,,,0.012405678037718085,False,0,True
arx_051,2011-10-17,1139.71,1139.71,0.0,3.0,0.0,3.0,400.0,540.4,0.47415570627615794,0.0,3363.21,14613.147449999999,175357.7694,0.23426438692488083,-0.5,uci_online_retail_proxy,vertical_ai_agent,13,47,8.55417741923888,78,69,9,0.8876479105471137,0.11235208945288633,0.43368777550932025,12.041356230636882,20.13886357662952,0,0.03705113573565002,synthetic_arx_behavior_v1,0.14682708960957047,92.0,92.0,45.0,92.0,92.0,92.0,45.0,75.55,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.12488887104878965,2.0,0.012365070921399992,True,0,,,0.013041675063334866,False,0,,,0.013041675063334866,False,0,False
arx_051,2011-10-24,3082.11,3019.16,62.95,11.0,7.0,7.0,1335.0,1286.11,0.4172823163352378,0.3888888888888889,2821.4225,12259.0807625,147108.96915,-0.23474862842926592,-0.125,uci_online_retail_proxy,vertical_ai_agent,31,134,6.051718174162662,223,181,42,0.8137332871001814,0.18626671289981855,0.38900891497585965,7.553189458435384,16.832477321734636,0,0.014803360991687046,synthetic_arx_behavior_v1,-0.05760197992643912,92.0,45.0,75.0,75.0,18.0,55.05,45.0,64.76,3,Review,0.575,canary-hybrid-mvp-v0.1,0.3604245730655369,0.0,0.010739038371480323,True,0,,,0.011853403819430121,False,0,,,0.011853403819430121,False,0,False
arx_051,2011-10-31,1180.44,1159.04,21.4,5.0,4.0,3.0,896.0,477.94,0.4048829250110128,0.4444444444444444,1938.9675000000002,8424.813787500001,101097.76545,-0.5891976667138069,-0.7272727272727273,uci_online_retail_proxy,vertical_ai_agent,13,40,8.34202069920985,67,51,16,0.7662830660899452,0.23371693391005477,0.41425385428953654,13.043297822566284,21.23928933582171,0,0.09650855151928563,synthetic_arx_behavior_v1,0.2847631109570661,92.0,92.0,45.0,92.0,18.0,66.10000000000001,45.0,70.37,2,Monitor,0.75,canary-hybrid-mvp-v0.1,1.134315041381559,1.6666666666666665,0.011721409468830402,True,0,,,0.011441139461357075,False,0,,,0.011441139461357075,False,0,False
arx_051,2011-11-07,7195.79,7128.29,67.5,12.0,2.0,10.0,3966.0,2328.84,0.3236392390550586,0.14285714285714285,3149.5125,13684.631812499998,164215.58174999998,-0.300901809779234,0.11111111111111116,uci_online_retail_proxy,vertical_ai_agent,44,163,8.268618393487918,271,228,43,0.839894506002824,0.160105493997176,0.41226434718056215,2.3635347120198453,16.58257139075095,1,0.032250893454731075,synthetic_arx_behavior_v1,0.19608621951146454,92.0,92.0,92.0,92.0,18.0,66.10000000000001,75.0,84.27,2,Monitor,0.75,canary-hybrid-mvp-v0.1,-0.1448914712991295,-0.6,0.0128175851921988,True,1,,,0.0128175851921988,False,0,,,0.0128175851921988,False,0,False
arx_051,2011-11-14,3674.61,3639.34,35.269999999999996,10.0,3.0,9.0,2177.0,915.4000000000001,0.24911487205444932,0.23076923076923078,3783.2375,16438.1669375,197258.00324999998,0.12488887104878965,2.0,uci_online_retail_proxy,vertical_ai_agent,39,124,9.242479215128393,206,175,31,0.8517797639720065,0.1482202360279935,0.38378905518353956,19.135450197023925,18.018562761983265,1,0.048652215113785716,synthetic_arx_behavior_v1,-0.10528403485024818,92.0,45.0,45.0,75.0,92.0,80.94999999999999,75.0,68.44,3,Review,0.575,canary-hybrid-mvp-v0.1,,,0.014484178138062492,False,0,,,0.014484178138062492,False,0,,,0.014484178138062492,False,0,False
arx_051,2011-11-21,3302.49,3261.7799999999997,40.71,8.0,4.0,7.0,1815.0,971.74,0.2942446457067243,0.3333333333333333,3838.3325,16677.554712499998,200130.65654999996,0.3604245730655369,0.0,uci_online_retail_proxy,vertical_ai_agent,29,85,8.791096387423432,141,104,37,0.7360261916412639,0.2639738083587361,0.3497799607347559,15.99596923392939,17.55980037380951,2,0.17274956845838865,synthetic_arx_behavior_v1,0.043209507321642304,92.0,92.0,45.0,75.0,92.0,80.94999999999999,75.0,77.84,2,Monitor,0.75,canary-hybrid-mvp-v0.1,,,0.01636104963642112,False,0,,,0.01636104963642112,False,0,,,0.01636104963642112,False,0,False
arx_051,2011-11-28,2380.58,2330.03,50.550000000000004,8.0,4.0,8.0,1297.0,968.9,0.4070016550588512,0.3333333333333333,4138.367499999999,17981.206787499996,215774.48144999996,1.134315041381559,1.6666666666666665,uci_online_retail_proxy,vertical_ai_agent,34,144,8.471888202964978,240,167,73,0.6978334001953351,0.30216659980466487,0.498350089059463,8.407229867837211,16.56038792306746,1,0.10758252321133474,synthetic_arx_behavior_v1,-0.22029463127388726,75.0,18.0,75.0,92.0,92.0,92.0,45.0,62.5,3,Review,0.575,canary-hybrid-mvp-v0.1,,,0.008162428799592938,False,0,,,0.008162428799592938,False,0,,,0.008162428799592938,False,0,False
arx_051,2011-12-05,1415.02,1403.47,11.549999999999999,4.0,2.0,4.0,632.0,885.98,0.6261254257890349,0.3333333333333333,2693.175,11701.845375,140422.1445,-0.1448914712991295,-0.6,uci_online_retail_proxy,vertical_ai_agent,17,49,8.403107318793898,82,56,26,0.6886112402113346,0.3113887597886654,0.3893695558299868,20.78128437439606,19.094060629731544,1,0.1640227238447434,synthetic_arx_behavior_v1,0.15145354600320893,75.0,92.0,18.0,75.0,45.0,64.5,18.0,56.35,3,Review,0.575,canary-hybrid-mvp-v0.1,,,,False,0,,,,False,0,,,,False,0,False
arx_052,2010-11-29,1505.23,1505.23,0.0,5.0,0.0,5.0,859.0,855.86,0.5685908465815855,0.0,1505.23,6540.2243499999995,78482.69219999999,0.0,0.0,uci_online_retail_proxy,ai_dev_tool,25,54,6.779841648986593,89,62,27,0.6938086060418072,0.30619139395819284,0.2719881712349902,32.842838482789006,11.842915724005088,0,0.5747139236470897,synthetic_arx_behavior_v1,0.0,75.0,92.0,18.0,75.0,92.0,80.94999999999999,18.0,59.64,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.6771390418739993,,0.005530062965554138,True,1,-0.610157583890834,-0.6,0.0025051676364966804,True,1,-0.006804607933671214,-0.6,0.009891851684535609,True,1,True
arx_052,2010-12-06,999.01,999.01,0.0,3.0,0.0,2.0,515.0,523.86,0.5243791353439906,0.0,1252.12,5440.461399999999,65285.53679999999,0.0,0.0,uci_online_retail_proxy,ai_dev_tool,10,30,5.409368857935973,50,32,18,0.6397702539146572,0.36022974608534275,0.24833571385048772,42.371796186005014,11.463113532708968,0,0.6552052811280051,synthetic_arx_behavior_v1,0.0,75.0,92.0,18.0,45.0,92.0,61.449999999999996,18.0,55.74,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.6330683161358336,0.0,0.0058494806205346694,True,1,-0.40502108424112704,0.5,0.0022313505794246645,True,1,-0.11063636073219796,-0.5,0.013060729696820667,True,1,True
arx_052,2010-12-13,601.41,590.66,10.75,4.0,1.0,4.0,264.0,298.25,0.4959179262067475,0.2,1035.2166666666667,4498.016416666666,53976.197,0.0,0.0,uci_online_retail_proxy,ai_dev_tool,24,92,7.109936609074966,152,113,39,0.7417333826912248,0.2582666173087752,0.3721316445541428,31.782607185058087,15.405208103204016,1,0.24053686925264167,synthetic_arx_behavior_v1,0.0,92.0,92.0,18.0,75.0,92.0,80.94999999999999,45.0,67.94,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.7014248225009256,,0.0,True,1,-0.20270313782943983,-0.5,0.003922553802893875,True,1,0.6756612947370115,1.0,0.010762816351603923,True,0,True
